日期,渠道,区域,品类,用户层级,访问量,订单数,收入,退款订单数,退款金额,营销成本
2024-07-07,转介绍,华东,食品,新客,40,2,260.71,0,0.0,24.11
2025-05-31,内容种草,华北,办公,沉睡唤醒,102,4,877.66,1,182.39,111.05
2024-05-04,付费广告,华南,家居,活跃客,89,4,1574.66,0,0.0,272.23
2024-09-07,付费广告,华东,办公,新客,89,5,1188.22,0,0.0,256.58
2024-10-31,内容种草,华北,食品,活跃客,67,1,172.62,0,0.0,75.16
2024-02-14,付费广告,华东,数码,活跃客,80,1,897.2,0,0.0,221.69
2025-05-16,付费广告,华北,办公,新客,101,4,1059.39,0,0.0,426.58
2024-04-01,付费广告,华东,服饰,沉睡唤醒,101,1,225.68,0,0.0,308.36
2025-06-13,自然搜索,西南,家居,活跃客,106,3,1212.98,1,351.26,45.66
2024-12-29,付费广告,华北,家居,沉睡唤醒,162,1,314.64,0,0.0,426.74
2025-02-18,自然搜索,华北,家居,新客,84,3,796.69,0,0.0,35.03
2025-05-05,内容种草,华东,数码,活跃客,86,9,7239.98,0,0.0,85.55
2025-05-06,转介绍,华东,数码,新客,63,4,2458.43,1,496.05,38.65
2025-04-09,转介绍,华南,家居,新客,54,2,659.83,0,0.0,29.16
2024-12-19,内容种草,华东,家居,新客,114,3,1043.49,0,0.0,120.52
2024-10-17,付费广告,华南,服饰,沉睡唤醒,91,3,748.55,0,0.0,262.98
2025-03-17,内容种草,华东,办公,新客,80,2,500.39,0,0.0,88.93
2025-02-18,内容种草,西南,食品,新客,67,1,132.67,0,0.0,74.01
2024-09-25,自然搜索,西南,服饰,活跃客,85,6,2143.71,0,0.0,35.3
2025-05-26,转介绍,华东,食品,活跃客,42,3,449.63,0,0.0,24.28
2024-01-06,自然搜索,华南,食品,新客,61,2,263.2,0,0.0,24.42
2025-04-15,付费广告,华南,办公,新客,107,5,1111.42,1,218.64,410.77
2025-05-26,自然搜索,华东,办公,活跃客,89,3,696.96,1,201.38,38.66
2024-08-01,付费广告,华南,家居,新客,92,4,1461.53,0,0.0,245.33
2024-08-30,付费广告,华东,服饰,新客,99,3,832.51,1,269.56,273.5
2025-04-09,付费广告,华南,服饰,新客,92,2,590.76,0,0.0,344.98
2024-05-19,付费广告,华北,服饰,沉睡唤醒,80,3,963.78,0,0.0,233.69
2025-04-23,付费广告,西南,数码,新客,97,1,635.07,0,0.0,404.37
2025-04-08,自然搜索,华东,食品,活跃客,97,3,449.18,0,0.0,38.33
2025-02-08,转介绍,华北,食品,活跃客,52,8,1344.87,0,0.0,27.79
2024-12-30,转介绍,华南,家居,活跃客,66,6,2518.63,0,0.0,36.54
2025-03-27,付费广告,华南,家居,新客,92,3,842.49,0,0.0,273.47
2024-04-07,付费广告,西南,食品,高价值客,88,8,1893.1,0,0.0,262.08
2025-04-19,自然搜索,华南,办公,活跃客,70,8,1901.8,1,234.39,29.09
2024-08-16,内容种草,华北,家居,活跃客,53,2,752.68,0,0.0,54.07
2024-03-30,自然搜索,华北,数码,活跃客,69,4,3163.42,0,0.0,30.78
2024-11-23,自然搜索,华东,数码,新客,94,3,2105.03,0,0.0,36.95
2024-05-15,付费广告,华南,食品,新客,85,3,320.22,0,0.0,240.34
2025-05-23,自然搜索,华东,数码,新客,88,7,4049.42,0,0.0,36.69
2024-03-22,付费广告,华南,服饰,新客,73,3,698.91,0,0.0,211.31
2025-03-01,转介绍,西南,数码,高价值客,47,1,967.01,0,0.0,28.0
2024-08-21,自然搜索,西南,食品,新客,71,3,427.39,0,0.0,30.96
2024-01-04,自然搜索,华南,办公,新客,62,2,438.17,0,0.0,25.78
2025-01-27,自然搜索,西南,数码,新客,77,3,1610.1,0,0.0,33.55
2024-11-19,自然搜索,西南,办公,沉睡唤醒,129,6,1483.05,1,194.0,51.11
2024-01-18,付费广告,华北,数码,新客,83,4,2512.95,0,0.0,247.16
2024-02-13,内容种草,华北,办公,活跃客,58,2,528.21,0,0.0,57.74
2024-04-12,内容种草,华南,家居,高价值客,60,4,2060.63,0,0.0,60.11
2024-12-02,付费广告,华东,办公,高价值客,136,9,3128.06,0,0.0,406.44
2025-05-11,自然搜索,华南,食品,沉睡唤醒,97,3,396.95,0,0.0,38.76
2024-01-05,内容种草,华北,数码,高价值客,66,4,3478.26,1,739.05,68.96
2024-12-17,自然搜索,华南,服饰,沉睡唤醒,122,3,658.74,1,178.31,53.85
2024-01-18,自然搜索,华北,食品,沉睡唤醒,68,1,114.17,0,0.0,26.37
2024-03-09,内容种草,华北,数码,沉睡唤醒,52,1,555.63,1,503.01,57.99
2024-11-01,自然搜索,华北,家居,新客,113,5,1530.47,0,0.0,48.4
2024-11-04,内容种草,西南,食品,沉睡唤醒,104,3,346.73,0,0.0,106.14
2024-07-04,转介绍,华南,数码,活跃客,62,4,2777.98,0,0.0,35.73
2025-06-28,自然搜索,西南,食品,新客,106,4,516.4,0,0.0,42.55
2025-05-05,付费广告,华北,家居,高价值客,92,3,1863.59,0,0.0,386.11
2024-09-16,转介绍,西南,食品,沉睡唤醒,58,2,284.92,0,0.0,31.65
2024-06-28,付费广告,华东,数码,新客,92,3,1876.42,0,0.0,242.01
2024-05-06,转介绍,华东,数码,新客,60,3,1951.35,0,0.0,35.43
2024-01-26,付费广告,华北,办公,高价值客,62,5,1608.36,0,0.0,183.07
2025-01-14,内容种草,华东,办公,高价值客,83,10,3299.46,0,0.0,92.71
2024-12-13,转介绍,华北,食品,高价值客,86,10,1796.42,0,0.0,46.65
2024-01-11,自然搜索,华北,服饰,活跃客,63,8,2654.6,0,0.0,25.18
2024-07-02,转介绍,华北,办公,新客,37,1,218.18,0,0.0,20.29
2025-01-04,内容种草,华东,数码,活跃客,65,2,2019.77,0,0.0,68.66
2024-08-28,转介绍,华北,服饰,新客,43,2,467.3,0,0.0,26.3
2024-06-10,内容种草,华东,数码,沉睡唤醒,84,2,1519.56,0,0.0,91.47
2024-06-12,自然搜索,华东,服饰,活跃客,91,9,2670.43,2,453.58,37.59
2025-04-25,自然搜索,华东,办公,新客,81,6,1258.21,0,0.0,31.92
2025-03-13,付费广告,西南,家居,沉睡唤醒,102,3,948.21,0,0.0,285.14
2024-05-08,内容种草,华东,办公,活跃客,63,6,1422.75,0,0.0,65.14
2025-01-01,内容种草,华北,服饰,活跃客,75,3,968.71,0,0.0,83.99
2024-03-11,内容种草,西南,服饰,沉睡唤醒,73,2,422.55,0,0.0,74.8
2024-12-21,内容种草,华东,数码,活跃客,93,6,5038.26,0,0.0,93.89
2025-02-24,内容种草,华南,数码,活跃客,58,3,2285.17,0,0.0,62.35
2024-08-26,自然搜索,华南,服饰,新客,90,2,633.13,0,0.0,37.24
2024-07-09,转介绍,华北,服饰,活跃客,58,5,1725.72,1,299.7,35.68
2024-07-29,自然搜索,华南,服饰,高价值客,88,11,5484.66,1,420.71,35.4
2024-08-29,付费广告,华北,数码,高价值客,92,4,4175.8,0,0.0,271.3
2024-06-23,转介绍,华东,服饰,高价值客,50,3,1617.78,1,421.7,28.75
2024-01-10,转介绍,华南,家居,新客,48,2,774.26,0,0.0,27.27
2024-08-19,内容种草,华北,食品,活跃客,61,3,510.13,0,0.0,59.75
2024-12-18,自然搜索,华北,服饰,活跃客,117,8,2574.66,0,0.0,47.23
2024-01-04,自然搜索,华北,数码,活跃客,62,1,697.16,0,0.0,27.73
2025-06-25,自然搜索,华北,数码,活跃客,102,6,4053.02,0,0.0,45.61
2025-02-03,付费广告,华东,家居,新客,96,1,280.09,0,0.0,289.66
2024-03-05,自然搜索,华南,办公,新客,74,7,1440.03,0,0.0,32.91
2024-10-15,自然搜索,华北,家居,活跃客,68,5,2080.44,0,0.0,29.47
2024-08-14,内容种草,华北,食品,活跃客,70,2,316.34,0,0.0,78.75
2025-06-16,付费广告,华东,食品,新客,125,4,586.19,0,0.0,487.26
2024-10-19,付费广告,西南,食品,新客,75,3,334.52,0,0.0,203.65
2024-02-06,付费广告,华北,办公,活跃客,75,2,455.59,0,0.0,218.83
2024-10-09,自然搜索,华东,家居,活跃客,73,5,2242.24,0,0.0,29.61
2024-01-13,转介绍,华北,家居,活跃客,50,3,1396.15,1,366.87,30.14
2024-11-02,内容种草,华东,家居,高价值客,89,6,3771.93,0,0.0,96.27
2024-11-23,付费广告,华东,食品,沉睡唤醒,150,5,623.31,0,0.0,441.35
2024-04-21,内容种草,华北,家居,沉睡唤醒,60,1,286.28,0,0.0,67.57
2025-03-28,自然搜索,华东,办公,活跃客,62,1,304.08,0,0.0,25.9
2025-02-06,自然搜索,华南,数码,新客,73,1,578.91,0,0.0,30.8
2024-07-27,付费广告,华东,服饰,新客,76,4,781.67,0,0.0,225.77
2025-03-15,自然搜索,华东,食品,活跃客,76,3,530.47,0,0.0,31.09
2024-08-21,自然搜索,华北,数码,高价值客,71,5,5055.7,0,0.0,28.55
2024-06-16,内容种草,西南,办公,活跃客,81,4,1124.3,0,0.0,87.1
2024-10-21,内容种草,华东,家居,沉睡唤醒,73,0,0.0,0,0.0,76.01
2025-05-20,付费广告,华南,食品,新客,109,3,351.49,0,0.0,412.69
2025-01-09,自然搜索,华北,办公,高价值客,88,5,1697.93,1,252.94,35.42
2024-07-18,内容种草,华东,家居,高价值客,64,5,3178.04,1,533.66,64.44
2024-07-12,内容种草,华北,服饰,新客,64,3,697.51,0,0.0,65.3
2024-01-27,付费广告,西南,食品,新客,100,6,759.06,0,0.0,302.58
2025-01-29,内容种草,华东,办公,高价值客,71,8,2731.75,0,0.0,68.84
2025-06-06,内容种草,华南,服饰,高价值客,109,7,3210.28,1,452.99,107.91
2025-05-02,自然搜索,华南,服饰,活跃客,78,2,670.16,0,0.0,31.41
2025-01-13,转介绍,华北,食品,活跃客,50,2,220.19,0,0.0,29.24
2024-08-07,付费广告,华南,服饰,新客,81,3,849.23,1,220.36,218.52
2024-11-27,转介绍,华北,数码,活跃客,75,4,3160.89,0,0.0,42.2
2024-08-24,内容种草,西南,家居,高价值客,70,4,2363.83,0,0.0,72.78
2025-04-21,自然搜索,华北,办公,高价值客,81,6,1934.77,0,0.0,34.16
2024-04-08,自然搜索,华东,数码,活跃客,66,1,621.58,0,0.0,28.43
2025-04-16,付费广告,西南,数码,新客,94,1,524.97,0,0.0,349.21
2025-02-27,自然搜索,西南,服饰,活跃客,75,5,1840.81,2,665.1,31.44
2025-05-31,付费广告,华南,办公,新客,103,3,781.48,0,0.0,418.66
2025-01-21,自然搜索,华北,数码,沉睡唤醒,88,2,1315.95,0,0.0,36.59
2024-08-04,付费广告,华南,数码,新客,92,1,582.75,0,0.0,249.3
2024-11-20,付费广告,华东,办公,新客,124,9,1797.5,0,0.0,367.73
2025-03-13,内容种草,华东,家居,活跃客,86,6,1993.49,0,0.0,96.84
2024-06-10,付费广告,华东,服饰,新客,91,3,703.44,1,216.7,247.38
2024-08-04,内容种草,华东,办公,新客,66,0,0.0,0,0.0,72.61
2025-01-15,自然搜索,华南,服饰,新客,94,1,290.24,0,0.0,36.92
2024-05-02,自然搜索,华东,服饰,新客,72,2,519.03,0,0.0,27.9
2025-06-06,付费广告,华东,数码,高价值客,122,6,6320.75,0,0.0,503.25
2025-06-18,转介绍,华东,食品,沉睡唤醒,63,2,204.37,0,0.0,36.54
2024-07-27,内容种草,华北,家居,新客,59,2,624.68,0,0.0,64.8
2025-03-08,自然搜索,华南,家居,活跃客,84,5,1817.05,0,0.0,35.93
2025-03-12,内容种草,华东,服饰,活跃客,75,7,2399.89,3,892.13,77.13
2024-09-02,内容种草,西南,服饰,新客,81,4,1111.14,0,0.0,83.68
2024-11-08,内容种草,华东,办公,新客,98,1,155.19,0,0.0,109.48
2025-03-14,自然搜索,华南,服饰,新客,95,6,1528.44,0,0.0,37.37
2025-05-18,自然搜索,华东,服饰,活跃客,88,9,3215.34,2,684.39,34.22
2024-12-07,付费广告,华东,数码,活跃客,118,5,3659.42,0,0.0,336.38
2024-02-10,付费广告,华南,食品,沉睡唤醒,90,0,0.0,0,0.0,258.91
2024-07-18,付费广告,华南,家居,高价值客,89,8,4604.69,0,0.0,270.73
2024-10-19,自然搜索,华东,服饰,新客,82,3,843.28,0,0.0,35.9
2024-10-20,自然搜索,华北,食品,活跃客,83,4,554.53,0,0.0,36.44
2024-05-10,转介绍,西南,数码,沉睡唤醒,52,2,1019.66,0,0.0,27.86
2024-04-27,转介绍,华南,数码,沉睡唤醒,37,0,0.0,0,0.0,20.79
2025-01-09,付费广告,西南,服饰,活跃客,94,5,1551.59,1,268.64,247.69
2025-04-02,内容种草,华南,服饰,沉睡唤醒,111,7,1317.12,1,155.68,114.59
2024-10-27,内容种草,华东,家居,沉睡唤醒,59,2,612.84,0,0.0,58.4
2024-02-08,付费广告,华北,数码,活跃客,81,2,1853.93,0,0.0,248.57
2024-06-01,自然搜索,西南,数码,新客,87,1,775.57,0,0.0,36.49
2024-03-27,付费广告,华东,服饰,新客,65,2,491.26,0,0.0,184.74
2025-04-14,转介绍,华南,食品,活跃客,57,2,316.05,0,0.0,34.68
2025-02-20,自然搜索,华东,办公,活跃客,97,5,1715.22,0,0.0,42.82
2024-06-15,付费广告,华北,家居,新客,95,0,0.0,0,0.0,272.8
2024-12-16,转介绍,华北,办公,新客,80,1,231.04,0,0.0,46.59
2025-04-25,付费广告,西南,办公,活跃客,85,6,1467.45,0,0.0,318.48
2025-02-20,付费广告,西南,办公,活跃客,111,7,2000.21,2,534.56,335.15
2024-08-07,转介绍,华北,食品,新客,49,3,339.93,0,0.0,27.5
2025-01-24,付费广告,华南,家居,活跃客,94,3,1135.86,1,290.64,248.02
2024-08-10,转介绍,华南,办公,新客,49,2,470.71,0,0.0,30.11
2024-07-12,内容种草,华南,服饰,沉睡唤醒,70,2,456.88,0,0.0,68.66
2024-10-10,自然搜索,西南,数码,高价值客,84,10,9596.04,0,0.0,32.95
2024-08-16,付费广告,西南,服饰,新客,91,2,618.07,0,0.0,241.01
2024-11-21,自然搜索,华南,家居,新客,115,4,1284.04,0,0.0,46.2
2024-08-01,自然搜索,华东,办公,活跃客,87,5,1370.71,0,0.0,33.99
2025-03-26,内容种草,华北,家居,新客,71,3,818.37,0,0.0,75.02
2025-01-02,付费广告,华北,办公,活跃客,90,3,672.46,0,0.0,236.82
2024-04-13,自然搜索,华东,数码,活跃客,62,0,0.0,0,0.0,26.36
2025-03-10,付费广告,华北,数码,高价值客,112,9,9901.89,0,0.0,343.49
2024-12-15,自然搜索,华北,食品,新客,141,3,349.29,0,0.0,63.23
2024-12-11,付费广告,华北,家居,新客,162,4,1172.96,0,0.0,467.88
2025-02-01,付费广告,华南,服饰,活跃客,87,2,876.77,0,0.0,255.39
2025-03-12,转介绍,华南,家居,高价值客,62,6,3807.72,0,0.0,37.69
2025-01-27,内容种草,西南,家居,新客,81,4,1576.96,0,0.0,85.44
2024-06-08,付费广告,西南,办公,新客,99,2,422.78,0,0.0,275.6
2024-07-05,转介绍,华北,食品,沉睡唤醒,49,5,560.99,0,0.0,29.93
2024-12-30,自然搜索,华北,家居,活跃客,115,5,1997.01,0,0.0,47.78
2024-06-01,转介绍,华北,服饰,沉睡唤醒,63,2,535.85,0,0.0,35.63
2024-06-15,转介绍,华东,家居,新客,57,3,1108.26,0,0.0,35.36
2024-11-08,付费广告,西南,服饰,活跃客,118,4,1197.61,1,250.08,322.31
2025-05-25,转介绍,西南,食品,活跃客,58,1,142.18,0,0.0,31.98
2024-01-17,转介绍,华东,家居,新客,55,2,751.91,0,0.0,32.39
2024-04-19,转介绍,西南,数码,活跃客,52,1,667.5,0,0.0,31.77
2025-06-03,付费广告,华南,服饰,活跃客,115,2,724.67,1,312.63,457.21
2024-06-14,付费广告,华北,家居,活跃客,80,6,2273.04,0,0.0,242.88
2025-01-14,自然搜索,华东,办公,活跃客,83,6,1931.05,0,0.0,34.88
2024-06-06,内容种草,华东,服饰,活跃客,73,6,1948.66,0,0.0,72.96
2024-02-24,自然搜索,华东,家居,活跃客,83,5,2055.58,0,0.0,37.56
2024-08-07,转介绍,西南,家居,沉睡唤醒,43,1,252.16,0,0.0,24.35
2024-10-23,付费广告,华东,家居,高价值客,78,5,3011.57,0,0.0,233.63
2025-04-25,内容种草,华东,数码,活跃客,102,6,6205.46,1,825.7,112.54
2025-02-17,自然搜索,华南,办公,新客,77,3,635.46,0,0.0,31.58
2024-10-11,自然搜索,华东,办公,活跃客,68,6,1809.87,0,0.0,27.66
2024-09-27,内容种草,华东,服饰,活跃客,80,4,1021.68,0,0.0,80.6
2024-12-24,自然搜索,华南,家居,活跃客,118,8,3470.55,1,364.64,50.37
2024-05-06,自然搜索,华东,数码,新客,67,3,1711.96,0,0.0,27.77
2024-07-20,付费广告,西南,服饰,活跃客,98,4,1138.11,2,476.7,262.54
2024-05-23,内容种草,华东,食品,沉睡唤醒,54,0,0.0,0,0.0,57.49
2024-05-05,内容种草,华南,家居,新客,74,5,1946.94,0,0.0,74.35
2025-03-29,转介绍,华东,办公,新客,57,3,709.88,0,0.0,32.51
2025-05-04,自然搜索,华东,办公,新客,91,7,1536.76,0,0.0,35.56
2024-05-30,自然搜索,华北,服饰,沉睡唤醒,78,1,205.79,0,0.0,31.36
2024-05-03,内容种草,华南,数码,沉睡唤醒,54,3,1857.96,0,0.0,54.26
2025-06-26,自然搜索,华东,服饰,活跃客,111,6,2326.96,3,914.76,49.51
2025-02-15,自然搜索,华北,家居,新客,96,5,1849.9,0,0.0,42.01
2025-05-02,付费广告,华东,服饰,新客,98,4,1144.22,1,275.59,355.35
2024-09-07,付费广告,西南,家居,活跃客,96,3,1269.03,0,0.0,294.27
2025-02-16,付费广告,华南,家居,新客,99,6,1996.41,0,0.0,299.01
2024-04-07,内容种草,华东,家居,沉睡唤醒,72,5,1531.31,0,0.0,71.68
2024-01-22,付费广告,华东,食品,高价值客,94,4,1043.97,0,0.0,250.3
2025-05-18,自然搜索,华南,办公,沉睡唤醒,92,3,630.6,0,0.0,38.41
2024-09-02,自然搜索,华北,家居,活跃客,86,6,2400.98,0,0.0,34.65
2025-03-15,转介绍,华东,食品,沉睡唤醒,65,3,389.3,0,0.0,39.7
2024-05-12,内容种草,华东,办公,新客,65,1,222.96,0,0.0,72.07
2024-04-04,自然搜索,华南,数码,新客,75,5,3359.69,1,526.9,29.83
2024-02-09,内容种草,华南,办公,活跃客,57,2,539.84,0,0.0,63.77
2024-07-07,自然搜索,华南,家居,新客,88,3,956.36,1,277.1,37.36
2024-06-03,内容种草,华东,数码,新客,75,2,1398.96,0,0.0,78.16
2024-07-18,自然搜索,华南,家居,新客,87,4,1326.89,0,0.0,37.49
2025-01-05,转介绍,华东,办公,沉睡唤醒,72,2,385.58,0,0.0,38.67
2024-10-04,转介绍,华北,食品,新客,44,2,228.37,1,111.71,25.26
2025-05-05,自然搜索,华东,数码,活跃客,73,5,3473.3,1,631.86,28.7
2024-08-25,内容种草,华东,服饰,高价值客,69,4,2287.53,0,0.0,68.93
2024-12-06,付费广告,华北,家居,沉睡唤醒,125,1,278.99,0,0.0,353.83
2025-01-08,自然搜索,华东,家居,活跃客,72,2,742.2,0,0.0,31.48
2024-05-20,内容种草,华东,服饰,新客,78,0,0.0,0,0.0,81.44
2025-03-12,内容种草,华南,办公,活跃客,79,5,1223.42,0,0.0,88.49
2025-06-25,转介绍,华东,数码,活跃客,59,2,1791.26,1,863.22,35.9
2024-01-24,付费广告,华南,食品,新客,87,1,122.89,0,0.0,241.94
2024-06-07,付费广告,华东,家居,新客,79,2,873.02,0,0.0,220.41
2024-08-15,内容种草,华北,数码,新客,63,2,1226.55,0,0.0,62.73
2025-05-18,转介绍,华北,服饰,新客,53,4,1002.8,1,200.66,29.82
2024-06-19,付费广告,西南,服饰,活跃客,90,3,1119.83,1,277.79,237.68
2025-04-01,自然搜索,华南,办公,新客,80,0,0.0,0,0.0,34.98
2024-08-26,内容种草,华东,办公,新客,68,4,756.03,0,0.0,68.22
2024-09-19,自然搜索,华北,食品,活跃客,94,9,1223.73,1,118.72,38.31
2025-01-30,内容种草,华东,家居,活跃客,63,4,1523.0,0,0.0,61.2
2024-04-25,转介绍,华北,数码,沉睡唤醒,43,2,1085.03,1,392.37,23.43
2024-09-12,内容种草,华东,办公,高价值客,62,6,2863.19,0,0.0,68.55
2024-05-14,内容种草,华东,家居,高价值客,67,4,2122.19,0,0.0,68.99
2025-04-09,付费广告,华北,食品,沉睡唤醒,90,3,358.96,0,0.0,326.76
2025-02-08,自然搜索,华东,家居,新客,72,4,1305.59,0,0.0,28.67
2024-11-02,内容种草,华南,服饰,活跃客,88,3,807.16,1,230.39,98.67
2024-08-22,转介绍,华东,食品,活跃客,62,7,888.51,0,0.0,35.22
2024-10-20,内容种草,华北,办公,新客,68,0,0.0,0,0.0,68.62
2024-11-05,自然搜索,华东,数码,新客,97,5,3118.71,0,0.0,42.87
2025-01-11,内容种草,西南,服饰,新客,64,5,1303.45,0,0.0,67.0
2024-12-25,内容种草,华南,家居,活跃客,97,6,2679.62,0,0.0,102.7
2024-10-10,自然搜索,华北,家居,活跃客,76,4,1251.31,0,0.0,32.08
2024-04-08,转介绍,华北,办公,新客,51,0,0.0,0,0.0,31.04
2024-11-30,转介绍,华北,食品,高价值客,66,5,963.62,0,0.0,36.43
2025-02-07,内容种草,华南,办公,新客,71,1,237.78,0,0.0,75.94
2024-04-19,自然搜索,西南,服饰,高价值客,65,6,2826.39,2,754.32,25.95
2025-04-19,内容种草,华南,服饰,活跃客,104,5,1368.09,2,457.65,113.7
2025-04-12,内容种草,西南,数码,新客,95,3,1981.8,0,0.0,93.48
2024-05-10,转介绍,华东,服饰,新客,45,0,0.0,0,0.0,26.4
2024-09-13,转介绍,华北,办公,新客,57,1,266.97,0,0.0,32.4
2024-02-14,内容种草,华南,食品,高价值客,75,5,793.14,0,0.0,80.68
2024-04-16,转介绍,华东,服饰,新客,51,4,1177.02,0,0.0,30.14
2024-07-12,自然搜索,华南,食品,高价值客,86,4,879.2,0,0.0,35.01
2024-05-19,自然搜索,华北,服饰,新客,77,2,616.89,0,0.0,33.59
2024-08-05,转介绍,华北,服饰,新客,45,0,0.0,0,0.0,24.99
2024-10-16,内容种草,华北,数码,新客,78,2,1274.5,0,0.0,79.27
2025-05-08,内容种草,西南,食品,沉睡唤醒,115,3,311.88,0,0.0,123.97
2024-08-27,内容种草,华北,家居,高价值客,63,4,2292.72,0,0.0,66.18
2025-01-21,付费广告,华北,服饰,新客,117,5,1374.59,0,0.0,357.0
2025-01-21,付费广告,华北,办公,高价值客,99,8,2398.82,0,0.0,283.76
2024-08-22,内容种草,华东,家居,高价值客,69,4,2275.76,0,0.0,70.3
2025-02-25,内容种草,华东,家居,新客,73,1,343.44,0,0.0,72.32
2025-05-14,自然搜索,华东,数码,沉睡唤醒,94,2,1221.26,0,0.0,38.04
2025-01-07,付费广告,华北,数码,新客,87,5,2979.61,0,0.0,246.27
2024-12-17,内容种草,华南,数码,活跃客,82,2,1340.5,0,0.0,90.43
2025-02-10,付费广告,华东,食品,新客,112,2,252.54,0,0.0,333.93
2024-09-06,转介绍,华东,食品,高价值客,57,6,1389.32,0,0.0,33.05
2025-02-08,内容种草,西南,家居,活跃客,72,4,1582.96,0,0.0,70.05
2024-07-02,内容种草,华东,服饰,新客,63,1,279.03,0,0.0,69.22
2024-10-26,付费广告,华南,数码,活跃客,93,3,1902.22,0,0.0,280.02
2024-01-17,付费广告,华北,食品,新客,90,5,734.7,0,0.0,276.01
2024-09-04,转介绍,华北,家居,活跃客,37,2,831.52,0,0.0,19.94
2024-10-22,转介绍,华东,数码,新客,40,4,2748.96,0,0.0,21.57
2024-05-14,内容种草,华南,数码,高价值客,68,4,4585.37,0,0.0,71.46
2024-03-13,自然搜索,华北,数码,活跃客,71,4,3007.34,0,0.0,30.07
2024-02-28,内容种草,华南,办公,活跃客,64,1,294.17,0,0.0,64.14
2024-03-16,内容种草,华北,办公,沉睡唤醒,69,3,469.42,0,0.0,66.77
2024-09-30,付费广告,华南,数码,沉睡唤醒,90,1,616.23,0,0.0,256.17
